0.0019521	0.0014445	-0.0017415	-0.00065983	-9.5603e-05	-0.001534	-0.0019782	0.0013179	-0.001491	-0.00017751	-1.5708	-1.5708	-1.5708	-1.5708
-0.0010228	0.0022325	0.0017658	-0.0024243	0.00073632	-0.0011986	-0.0009747	0.0028796	-0.0022076	-0.00022979	-1.5708	-1.5708	-1.5708	-1.5708
-0.0040131	0.0030404	0.0052722	-0.0041613	0.0015766	-0.00082047	8.9092e-05	0.0044087	-0.0028981	-0.00028132	-1.5708	-1.5708	-1.5708	-1.5708
-0.0069671	0.0038554	0.0087188	-0.0058424	0.0024127	-0.00040342	0.0011971	0.0058797	-0.0035509	-0.00033109	-1.5708	-1.5708	-1.5708	-1.5708
-0.009834	0.0046639	0.012048	-0.0074402	0.0032319	4.7631e-05	0.0023317	0.0072681	-0.0041549	-0.00037809	-1.5708	-1.5708	-1.5708	-1.5708
-0.012564	0.0054519	0.015205	-0.0089293	0.0040217	0.00052691	0.0034744	0.008551	-0.0046998	-0.00042129	-1.5708	-1.5708	-1.5708	-1.5708
-0.015112	0.0062048	0.018136	-0.010286	0.0047698	0.0010278	0.0046059	0.0097076	-0.0051765	-0.00045968	-1.5708	-1.5708	-1.5708	-1.5708
-0.017432	0.0069079	0.020796	-0.011489	0.0054648	0.0015429	0.0057065	0.010719	-0.005577	-0.00049229	-1.5708	-1.5708	-1.5708	-1.5708
-0.019488	0.0075468	0.023141	-0.012521	0.0060956	0.0020642	0.0067563	0.011569	-0.0058944	-0.00051822	-1.5708	-1.5708	-1.5708	-1.5708
-0.021243	0.0081072	0.025135	-0.013365	0.0066524	0.002583	0.007736	0.012246	-0.0061238	-0.00053664	-1.5708	-1.5708	-1.5708	-1.5708
-0.022671	0.0085758	0.026748	-0.014012	0.0071262	0.0030903	0.0086269	0.012738	-0.0062612	-0.00054683	-1.5708	-1.5708	-1.5708	-1.5708
-0.023748	0.0089402	0.027956	-0.014452	0.0075093	0.0035769	0.0094114	0.01304	-0.0063048	-0.0005482	-1.5708	-1.5708	-1.5708	-1.5708
-0.02446	0.0091891	0.028743	-0.014682	0.0077954	0.0040332	0.010073	0.013147	-0.0062539	-0.00054027	-1.5708	-1.5708	-1.5708	-1.5708
-0.024796	0.009313	0.029102	-0.0147	0.0079793	0.00445	0.010598	0.013061	-0.0061096	-0.00052274	-1.5708	-1.5708	-1.5708	-1.5708
-0.024754	0.0093038	0.02903	-0.014508	0.0080577	0.0048179	0.010973	0.012783	-0.0058748	-0.00049546	-1.5708	-1.5708	-1.5708	-1.5708
-0.024339	0.0091556	0.028535	-0.014114	0.0080285	0.0051284	0.011189	0.012321	-0.0055536	-0.00045846	-1.5708	-1.5708	-1.5708	-1.5708
-0.023562	0.0088646	0.027628	-0.013526	0.0078912	0.0053731	0.011238	0.011685	-0.0051516	-0.00041195	-1.5708	-1.5708	-1.5708	-1.5708
-0.022439	0.0084291	0.02633	-0.012757	0.0076471	0.0055448	0.011115	0.010886	-0.0046757	-0.00035634	-1.5708	-1.5708	-1.5708	-1.5708
-0.020994	0.00785	0.024666	-0.011821	0.0072986	0.0056368	0.010819	0.0099384	-0.004134	-0.00029221	-1.5708	-1.5708	-1.5708	-1.5708
-0.019255	0.0071305	0.022669	-0.010738	0.0068499	0.0056439	0.010351	0.0088603	-0.0035357	-0.00022032	-1.5708	-1.5708	-1.5708	-1.5708
-0.017254	0.0062763	0.020374	-0.0095253	0.0063065	0.0055619	0.0097143	0.0076702	-0.0028906	-0.0001416	-1.5708	-1.5708	-1.5708	-1.5708
-0.015028	0.0052957	0.017821	-0.0082051	0.0056752	0.0053879	0.0089165	0.0063884	-0.0022093	-5.715e-05	-1.5708	-1.5708	-1.5708	-1.5708
-0.012618	0.0041991	0.015055	-0.0067997	0.0049641	0.0051208	0.0079673	0.0050364	-0.0015029	3.1778e-05	-1.5708	-1.5708	-1.5708	-1.5708
-0.010065	0.0029994	0.012122	-0.0053324	0.0041823	0.0047607	0.0068795	0.0036363	-0.00078266	0.00012381	-1.5708	-1.5708	-1.5708	-1.5708
-0.0074143	0.0017113	0.0090688	-0.0038268	0.00334	0.0043094	0.0056682	0.0022108	-5.9992e-05	0.00021748	-1.5708	-1.5708	-1.5708	-1.5708
-0.0047097	0.00035159	0.0059449	-0.0023067	0.0024482	0.0037706	0.0043508	0.00078209	0.00065388	0.00031122	-1.5708	-1.5708	-1.5708	-1.5708
-0.0019959	-0.0010613	0.0027985	-0.00079533	0.0015183	0.0031493	0.0029467	-0.00062768	0.001348	0.0004034	-1.5708	-1.5708	-1.5708	-1.5708
0.0006834	-0.0025075	-0.00032288	0.00068496	0.0005626	0.0024524	0.001477	-0.0019974	0.002012	0.00049239	-1.5708	-1.5708	-1.5708	-1.5708
0.0032864	-0.0039664	-0.0033732	0.0021129	-0.00040652	0.0016881	-3.5838e-05	-0.0033071	0.0026361	0.00057654	-1.5708	-1.5708	-1.5708	-1.5708
0.0057736	-0.0054164	-0.0063091	0.0034686	-0.0013764	0.00086613	-0.0015685	-0.0045382	0.0032113	0.00065424	-1.5708	-1.5708	-1.5708	-1.5708
0.0081087	-0.0068355	-0.0090898	0.0047342	-0.0023344	-2.2861e-06	-0.0030972	-0.0056739	0.0037296	0.00072394	-1.5708	-1.5708	-1.5708	-1.5708
0.010259	-0.0082018	-0.011679	0.0058937	-0.0032681	-0.00090492	-0.0045979	-0.0066994	0.0041841	0.00078419	-1.5708	-1.5708	-1.5708	-1.5708
0.012195	-0.0094937	-0.014042	0.0069332	-0.0041652	-0.0018285	-0.006047	-0.0076022	0.004569	0.00083365	-1.5708	-1.5708	-1.5708	-1.5708
0.013894	-0.01069	-0.016153	0.0078416	-0.0050142	-0.0027589	-0.0074214	-0.0083718	0.0048797	0.00087115	-1.5708	-1.5708	-1.5708	-1.5708
0.015336	-0.011772	-0.017986	0.0086098	-0.005804	-0.0036815	-0.0086993	-0.0090003	0.005113	0.00089567	-1.5708	-1.5708	-1.5708	-1.5708
0.016507	-0.01272	-0.019524	0.0092315	-0.0065242	-0.0045813	-0.0098603	-0.0094824	0.0052668	0.00090642	-1.5708	-1.5708	-1.5708	-1.5708
0.017397	-0.013519	-0.020753	0.0097031	-0.0071655	-0.0054433	-0.010886	-0.0098152	0.0053404	0.00090281	-1.5708	-1.5708	-1.5708	-1.5708
0.018003	-0.014153	-0.021664	0.010023	-0.0077194	-0.0062526	-0.01176	-0.0099981	0.0053345	0.00088448	-1.5708	-1.5708	-1.5708	-1.5708
0.018326	-0.01461	-0.022254	0.010193	-0.0081787	-0.0069947	-0.012468	-0.010033	0.0052509	0.00085133	-1.5708	-1.5708	-1.5708	-1.5708
0.018371	-0.01488	-0.022525	0.010217	-0.0085373	-0.0076559	-0.012998	-0.0099246	0.0050926	0.00080351	-1.5708	-1.5708	-1.5708	-1.5708
0.018149	-0.014957	-0.022482	0.0101	-0.0087902	-0.0082234	-0.013344	-0.0096788	0.0048637	0.00074143	-1.5708	-1.5708	-1.5708	-1.5708
0.017673	-0.014836	-0.022137	0.0098506	-0.008934	-0.0086858	-0.013498	-0.009304	0.0045693	0.00066576	-1.5708	-1.5708	-1.5708	-1.5708
0.016964	-0.014517	-0.021503	0.0094779	-0.0089664	-0.0090328	-0.013458	-0.0088104	0.0042154	0.0005774	-1.5708	-1.5708	-1.5708	-1.5708
0.016041	-0.014	-0.020601	0.0089934	-0.0088866	-0.0092561	-0.013226	-0.0082095	0.0038088	0.00047752	-1.5708	-1.5708	-1.5708	-1.5708
0.014929	-0.013291	-0.019451	0.0084098	-0.0086953	-0.0093489	-0.012805	-0.0075142	0.0033569	0.00036749	-1.5708	-1.5708	-1.5708	-1.5708
0.013655	-0.012397	-0.018077	0.0077408	-0.0083943	-0.0093066	-0.012201	-0.0067384	0.0028677	0.0002489	-1.5708	-1.5708	-1.5708	-1.5708
0.012247	-0.011329	-0.016507	0.0070008	-0.007987	-0.0091267	-0.011424	-0.0058967	0.0023495	0.00012351	-1.5708	-1.5708	-1.5708	-1.5708
0.010734	-0.010101	-0.01477	0.0062048	-0.0074779	-0.0088087	-0.010487	-0.0050044	0.0018107	-6.76e-06	-1.5708	-1.5708	-1.5708	-1.5708
0.0091462	-0.0087268	-0.012894	0.005368	-0.006873	-0.0083544	-0.0094042	-0.0040767	0.0012601	-0.00013987	-1.5708	-1.5708	-1.5708	-1.5708
0.0075126	-0.0072254	-0.010911	0.0045057	-0.0061792	-0.007768	-0.0081922	-0.0031289	0.00070603	-0.00027369	-1.5708	-1.5708	-1.5708	-1.5708
0.0058624	-0.0056165	-0.0088511	0.0036328	-0.0054048	-0.0070556	-0.0068701	-0.0021761	0.00015699	-0.00040605	-1.5708	-1.5708	-1.5708	-1.5708
0.0042237	-0.0039215	-0.0067457	0.0027637	-0.004559	-0.0062257	-0.0054582	-0.0012328	-0.00037902	-0.00053474	-1.5708	-1.5708	-1.5708	-1.5708
0.0026227	-0.0021632	-0.0046248	0.001912	-0.0036517	-0.0052888	-0.0039781	-0.00031272	-0.00089439	-0.00065758	-1.5708	-1.5708	-1.5708	-1.5708
0.0010838	-0.00036554	-0.0025174	0.0010903	-0.0026939	-0.0042571	-0.0024524	0.00057136	-0.001382	-0.00077246	-1.5708	-1.5708	-1.5708	-1.5708
-0.00037114	0.0014473	-0.00045131	0.0003103	-0.0016971	-0.0031446	-0.00090391	0.0014077	-0.0018355	-0.00087736	-1.5708	-1.5708	-1.5708	-1.5708
-0.0017227	0.0032505	0.0015476	-0.00041789	-0.00067338	-0.0019669	0.00064419	0.0021859	-0.0022492	-0.00097038	-1.5708	-1.5708	-1.5708	-1.5708
-0.0029544	0.0050198	0.0034553	-0.0010854	0.00036482	-0.00074058	0.0021691	0.0028968	-0.0026179	-0.0010498	-1.5708	-1.5708	-1.5708	-1.5708
-0.004053	0.0067311	0.0052501	-0.001685	0.0014048	0.00051653	0.0036487	0.0035329	-0.0029377	-0.0011141	-1.5708	-1.5708	-1.5708	-1.5708
-0.0050082	0.0083613	0.0069129	-0.0022109	0.0024338	0.001786	0.0050618	0.004088	-0.0032053	-0.0011621	-1.5708	-1.5708	-1.5708	-1.5708
-0.0058129	0.0098886	0.0084269	-0.0026589	0.0034391	0.0030491	0.0063883	0.0045575	-0.0034183	-0.0011926	-1.5708	-1.5708	-1.5708	-1.5708
-0.0064634	0.011293	0.0097784	-0.0030266	0.0044081	0.0042867	0.0076101	0.0049385	-0.0035751	-0.0012048	-1.5708	-1.5708	-1.5708	-1.5708
-0.0069589	0.012555	0.010956	-0.0033131	0.0053287	0.0054802	0.0087107	0.0052295	-0.0036753	-0.0011984	-1.5708	-1.5708	-1.5708	-1.5708
-0.0073016	0.013658	0.011952	-0.0035191	0.0061892	0.0066114	0.0096756	0.0054306	-0.003719	-0.0011731	-1.5708	-1.5708	-1.5708	-1.5708
-0.0074965	0.01459	0.01276	-0.0036466	0.0069787	0.0076628	0.010493	0.0055432	-0.0037074	-0.0011292	-1.5708	-1.5708	-1.5708	-1.5708
-0.0075511	0.015337	0.013378	-0.0036991	0.007687	0.0086181	0.011153	0.0055701	-0.0036423	-0.0010669	-1.5708	-1.5708	-1.5708	-1.5708
-0.0074751	0.015891	0.013805	-0.0036813	0.0083049	0.0094624	0.011649	0.0055152	-0.0035264	-0.00098713	-1.5708	-1.5708	-1.5708	-1.5708
-0.0072804	0.016245	0.014044	-0.0035992	0.008824	0.010182	0.011976	0.0053837	-0.0033629	-0.00089088	-1.5708	-1.5708	-1.5708	-1.5708
-0.0069802	0.016396	0.014099	-0.0034595	0.0092373	0.010767	0.012132	0.0051817	-0.0031556	-0.00077948	-1.5708	-1.5708	-1.5708	-1.5708
-0.0065892	0.016344	0.013976	-0.0032698	0.009539	0.011206	0.012118	0.0049159	-0.0029091	-0.00065454	-1.5708	-1.5708	-1.5708	-1.5708
-0.006123	0.01609	0.013685	-0.0030384	0.0097247	0.011492	0.011938	0.004594	-0.002628	-0.00051787	-1.5708	-1.5708	-1.5708	-1.5708
-0.0055978	0.01564	0.013236	-0.0027738	0.0097912	0.011621	0.011598	0.0042239	-0.0023176	-0.00037153	-1.5708	-1.5708	-1.5708	-1.5708
-0.0050298	0.015	0.01264	-0.0024851	0.009737	0.01159	0.011104	0.0038141	-0.0019832	-0.00021772	-1.5708	-1.5708	-1.5708	-1.5708
-0.0044353	0.01418	0.011911	-0.0021811	0.009562	0.011399	0.010468	0.003373	-0.0016305	-5.8821e-05	-1.5708	-1.5708	-1.5708	-1.5708
-0.0038301	0.013194	0.011063	-0.0018709	0.0092675	0.01105	0.0097019	0.0029093	-0.0012652	0.00010271	-1.5708	-1.5708	-1.5708	-1.5708
-0.0032293	0.012055	0.010111	-0.0015629	0.0088564	0.010547	0.0088191	0.0024315	-0.00089283	0.00026435	-1.5708	-1.5708	-1.5708	-1.5708
-0.0026469	0.010779	0.0090699	-0.0012654	0.0083332	0.0098989	0.0078351	0.0019478	-0.0005191	0.00042353	-1.5708	-1.5708	-1.5708	-1.5708
-0.0020956	0.0093837	0.0079565	-0.00098598	0.0077036	0.0091134	0.0067662	0.0014661	-0.0001494	0.00057772	-1.5708	-1.5708	-1.5708	-1.5708
-0.0015868	0.0078889	0.0067866	-0.00073152	0.006975	0.0082022	0.0056297	0.00099383	0.00021107	0.00072444	-1.5708	-1.5708	-1.5708	-1.5708
-0.0011302	0.0063143	0.0055761	-0.00050808	0.0061557	0.0071784	0.0044435	0.00053773	0.00055742	0.00086131	-1.5708	-1.5708	-1.5708	-1.5708
-0.00073369	0.004681	0.004341	-0.00032077	0.0052556	0.0060568	0.0032257	0.000104	0.00088513	0.00098611	-1.5708	-1.5708	-1.5708	-1.5708
-0.00040331	0.0030101	0.0030966	-0.00017369	0.0042854	0.0048536	0.0019946	-0.00030196	0.0011901	0.0010968	-1.5708	-1.5708	-1.5708	-1.5708
-0.00014327	0.0013231	0.0018578	-6.9888e-05	0.003257	0.0035862	0.00076817	-0.00067548	0.0014686	0.0011914	-1.5708	-1.5708	-1.5708	-1.5708
4.4139e-05	-0.00035863	0.00063864	-1.1291e-05	0.0021829	0.0022728	-0.00043633	-0.0010127	0.0017174	0.0012685	-1.5708	-1.5708	-1.5708	-1.5708
0.00015852	-0.0020143	-0.00054757	1.298e-06	0.0010766	0.00093236	-0.0016023	-0.0013107	0.0019341	0.0013267	-1.5708	-1.5708	-1.5708	-1.5708
0.00020126	-0.0036237	-0.0016885	-3.1802e-05	-4.8341e-05	-0.00041607	-0.002714	-0.0015674	0.0021163	0.0013649	-1.5708	-1.5708	-1.5708	-1.5708
0.00017546	-0.0051676	-0.0027727	-0.00010918	-0.0011777	-0.0017533	-0.0037573	-0.0017812	0.0022626	0.0013824	-1.5708	-1.5708	-1.5708	-1.5708
8.5784e-05	-0.006628	-0.0037901	-0.00022837	-0.0022973	-0.0030604	-0.0047192	-0.0019518	0.002372	0.0013789	-1.5708	-1.5708	-1.5708	-1.5708
-6.1677e-05	-0.0079884	-0.0047315	-0.00038592	-0.0033928	-0.0043192	-0.0055883	-0.0020794	0.0024439	0.0013542	-1.5708	-1.5708	-1.5708	-1.5708
-0.0002596	-0.0092337	-0.0055891	-0.00057747	-0.0044504	-0.0055122	-0.006355	-0.002165	0.0024784	0.0013086	-1.5708	-1.5708	-1.5708	-1.5708
-0.00049963	-0.010351	-0.0063562	-0.00079786	-0.0054564	-0.006623	-0.0070115	-0.0022101	0.0024762	0.0012427	-1.5708	-1.5708	-1.5708	-1.5708
-0.00077256	-0.011328	-0.0070273	-0.0010412	-0.006398	-0.0076367	-0.0075519	-0.002217	0.0024384	0.0011575	-1.5708	-1.5708	-1.5708	-1.5708
-0.0010686	-0.012156	-0.0075983	-0.0013011	-0.0072629	-0.0085399	-0.0079719	-0.0021885	0.0023664	0.0010542	-1.5708	-1.5708	-1.5708	-1.5708
-0.0013776	-0.012828	-0.008066	-0.0015707	-0.0080399	-0.009321	-0.0082696	-0.0021276	0.0022622	0.00093421	-1.5708	-1.5708	-1.5708	-1.5708
-0.0016892	-0.013338	-0.0084288	-0.0018427	-0.008719	-0.0099701	-0.0084445	-0.0020378	0.0021283	0.00079944	-1.5708	-1.5708	-1.5708	-1.5708
-0.0019932	-0.013683	-0.0086858	-0.0021098	-0.0092911	-0.01048	-0.0084982	-0.0019231	0.0019673	0.00065189	-1.5708	-1.5708	-1.5708	-1.5708
-0.0022795	-0.013862	-0.0088376	-0.0023647	-0.0097489	-0.010844	-0.0084341	-0.0017874	0.0017822	0.00049379	-1.5708	-1.5708	-1.5708	-1.5708
-0.0025386	-0.013877	-0.0088855	-0.0026001	-0.010086	-0.01106	-0.008257	-0.0016347	0.0015763	0.00032755	-1.5708	-1.5708	-1.5708	-1.5708
-0.0027619	-0.01373	-0.0088321	-0.002809	-0.010299	-0.011125	-0.0079733	-0.0014691	0.001353	0.00015572	-1.5708	-1.5708	-1.5708	-1.5708
-0.0029412	-0.013427	-0.0086807	-0.0029849	-0.010383	-0.011042	-0.0075909	-0.0012948	0.001116	-1.9071e-05	-1.5708	-1.5708	-1.5708	-1.5708
-0.0030695	-0.012973	-0.0084356	-0.0031217	-0.010339	-0.010813	-0.0071186	-0.0011155	0.00086882	-0.00019413	-1.5708	-1.5708	-1.5708	-1.5708
-0.0031411	-0.012378	-0.0081018	-0.003214	-0.010167	-0.010444	-0.0065665	-0.00093515	0.00061532	-0.00036675	-1.5708	-1.5708	-1.5708	-1.5708
-0.0031512	-0.011651	-0.0076851	-0.0032574	-0.0098678	-0.0099415	-0.0059453	-0.00075711	0.00035919	-0.00053428	-1.5708	-1.5708	-1.5708	-1.5708
-0.0030964	-0.010804	-0.0071918	-0.0032479	-0.0094467	-0.0093144	-0.0052664	-0.00058458	0.00010408	-0.00069411	-1.5708	-1.5708	-1.5708	-1.5708
-0.0029748	-0.009849	-0.006629	-0.0031827	-0.0089087	-0.0085735	-0.0045419	-0.00042041	-0.00014645	-0.00084379	-1.5708	-1.5708	-1.5708	-1.5708
-0.0027858	-0.0087994	-0.0060041	-0.0030601	-0.0082609	-0.0077309	-0.0037836	-0.00026706	-0.000389	-0.00098098	-1.5708	-1.5708	-1.5708	-1.5708
-0.00253	-0.0076694	-0.0053249	-0.0028791	-0.0075118	-0.0067999	-0.0030039	-0.0001266	-0.00062034	-0.0011036	-1.5708	-1.5708	-1.5708	-1.5708
-0.0022094	-0.0064738	-0.0045995	-0.0026401	-0.0066712	-0.005795	-0.0022146	-6.7237e-07	-0.00083749	-0.0012096	-1.5708	-1.5708	-1.5708	-1.5708
-0.0018276	-0.0052279	-0.0038365	-0.0023444	-0.0057501	-0.0047313	-0.0014276	0.00010949	-0.0010377	-0.0012975	-1.5708	-1.5708	-1.5708	-1.5708
-0.001389	-0.003947	-0.0030444	-0.0019943	-0.0047604	-0.0036245	-0.00065386	0.00020309	-0.0012186	-0.0013659	-1.5708	-1.5708	-1.5708	-1.5708
-0.00089928	-0.0026467	-0.0022319	-0.0015933	-0.0037153	-0.0024908	9.5931e-05	0.00027972	-0.001378	-0.0014137	-1.5708	-1.5708	-1.5708	-1.5708
-0.00036526	-0.0013422	-0.0014077	-0.0011458	-0.0026282	-0.0013462	0.00081203	0.00033939	-0.0015142	-0.0014402	-1.5708	-1.5708	-1.5708	-1.5708
0.00020549	-4.8491e-05	-0.00058049	-0.00065712	-0.0015134	-0.00020687	0.0014856	0.00038246	-0.0016257	-0.0014449	-1.5708	-1.5708	-1.5708	-1.5708
0.00080461	0.00122	0.00024123	-0.00013335	-0.00038522	0.00091171	0.0021086	0.00040965	-0.0017115	-0.0014278	-1.5708	-1.5708	-1.5708	-1.5708
0.0014231	0.0024494	0.0010491	0.00041856	0.00074167	0.0019946	0.0026745	0.00042197	-0.0017708	-0.0013892	-1.5708	-1.5708	-1.5708	-1.5708
