-0.097352	-0.011599	-0.0022648
-0.097235	-0.010663	-0.0021961
-0.097104	-0.010024	-0.0020958
-0.096959	-0.0097274	-0.0019652
-0.096806	-0.0097919	-0.0018057
-0.096646	-0.010207	-0.0016195
-0.096484	-0.010932	-0.0014092
-0.096326	-0.011896	-0.0011779
-0.096173	-0.013008	-0.00092909
-0.096029	-0.014167	-0.00066644
-0.095896	-0.015267	-0.00039348
-0.095773	-0.016212	-0.00011374
-0.095662	-0.016929	0.00016916
-0.095561	-0.017366	0.0004518
-0.095471	-0.01749	0.00073091
-0.095389	-0.017298	0.001003
-0.095315	-0.016809	0.0012643
-0.095246	-0.016073	0.0015114
-0.095178	-0.015157	0.0017411
-0.095109	-0.014148	0.0019503
-0.095035	-0.013135	0.0021366
-0.094952	-0.012207	0.0022978
-0.094857	-0.011441	0.002432
-0.094751	-0.010899	0.0025377
-0.094634	-0.010621	0.0026139
-0.094506	-0.010626	0.0026599
-0.094372	-0.010912	0.0026754
-0.094233	-0.011448	0.0026604
-0.094093	-0.012184	0.0026154
-0.093955	-0.013052	0.0025412
-0.093822	-0.013972	0.0024391
-0.093695	-0.014863	0.0023109
-0.093575	-0.015646	0.0021585
-0.093463	-0.016257	0.0019839
-0.09336	-0.016646	0.0017895
-0.093264	-0.016788	0.0015775
-0.093176	-0.016672	0.0013508
-0.093095	-0.016314	0.0011123
-0.093019	-0.015747	0.00086517
-0.092946	-0.015025	0.00061262
-0.092873	-0.014214	0.00035784
-0.092798	-0.013387	0.00010396
-0.092718	-0.012616	-0.00014598
-0.092631	-0.011966	-0.00038903
-0.092537	-0.011492	-0.00062232
-0.092434	-0.011228	-0.0008431
-0.092323	-0.011196	-0.0010487
-0.092207	-0.011395	-0.0012368
-0.092088	-0.011804	-0.0014047
-0.091968	-0.012385	-0.0015503
-0.091849	-0.013085	-0.0016718
-0.091734	-0.013839	-0.001768
-0.091623	-0.01458	-0.001838
-0.091517	-0.015246	-0.0018814
-0.091417	-0.015779	-0.0018984
-0.091323	-0.016137	-0.0018891
-0.091235	-0.016292	-0.0018543
-0.091152	-0.016233	-0.0017945
-0.091073	-0.015968	-0.001711
-0.090998	-0.015522	-0.0016051
-0.090925	-0.014938	-0.0014784
-0.090851	-0.014268	-0.0013327
-0.090774	-0.013574	-0.0011701
-0.090694	-0.012915	-0.00099244
-0.090607	-0.012349	-0.000802
-0.090513	-0.011921	-0.00060104
-0.090412	-0.011667	-0.00039197
-0.090305	-0.011606	-0.00017731
-0.090194	-0.01174	4.0267e-05
-0.090079	-0.012056	0.00025789
-0.089965	-0.012524	0.00047261
-0.089852	-0.013101	0.00068153
-0.089742	-0.013734	0.00088194
-0.089638	-0.014366	0.0010714
-0.089539	-0.014944	0.0012476
-0.089447	-0.015419	0.0014087
-0.089362	-0.01575	0.0015531
-0.089282	-0.015912	0.0016794
-0.089208	-0.015894	0.0017864
-0.089138	-0.015698	0.0018733
-0.089072	-0.015343	0.0019392
-0.089007	-0.014864	0.0019837
-0.088942	-0.014303	0.0020069
-0.088875	-0.013712	0.0020087
-0.088803	-0.013142	0.0019896
-0.088725	-0.012642	0.0019502
-0.08864	-0.012254	0.0018913
-0.088548	-0.012009	0.0018137
-0.088449	-0.011927	0.0017187
-0.088343	-0.012014	0.0016076
-0.088234	-0.012259	0.001482
-0.088122	-0.012639	0.0013436
-0.088011	-0.01312	0.0011945
-0.087902	-0.013658	0.0010368
-0.087797	-0.014204	0.00087261
-0.087696	-0.014712	0.00070415
-0.087602	-0.015137	0.00053356
-0.087514	-0.015446	0.0003629
-0.087432	-0.015612	0.00019418
-0.087356	-0.015623	2.9331e-05
-0.087286	-0.015479	-0.00012975
-0.08722	-0.015196	-0.00028126
-0.087157	-0.014799	-0.00042351
-0.087095	-0.014326	-0.00055496
-0.087033	-0.013817	-0.00067427
-0.086969	-0.013319	-0.00078028
-0.0869	-0.012875	-0.00087201
-0.086825	-0.01252	-0.00094867
-0.086744	-0.012286	-0.0010097
-0.086657	-0.01219	-0.0010546
-0.086564	-0.01224	-0.0010833
-0.086467	-0.01243	-0.0010956
-0.086366	-0.012741	-0.0010919
-0.086264	-0.013144	-0.0010725
-0.086163	-0.013604	-0.0010379
-0.086064	-0.014079	-0.00098904
-0.085968	-0.014527	-0.00092681
-0.085876	-0.014911	-0.00085231
-0.085789	-0.015198	-0.00076674
-0.085707	-0.015365	-0.00067139
-0.085629	-0.015398	-0.00056762
-0.085557	-0.015295	-0.00045687
-0.085488	-0.015069	-0.00034067
-0.085422	-0.014739	-0.00022056
-0.085358	-0.014335	-9.8088e-05
-0.085294	-0.013896	2.5232e-05
-0.085229	-0.013458	0.00014793
-0.085161	-0.013061	0.00026862
-0.085089	-0.012737	0.00038594
-0.085012	-0.012513	0.00049865
-0.08493	-0.012409	0.00060555
-0.084843	-0.012431	0.00070555
-0.084752	-0.012577	0.00079761
-0.084659	-0.012832	0.00088079
-0.084564	-0.013173	0.00095428
-0.08447	-0.013568	0.0010174
-0.084377	-0.013983	0.0010697
-0.084288	-0.014381	0.0011108
-0.084201	-0.014727	0.0011407
-0.084119	-0.014994	0.0011592
-0.084041	-0.015158	0.0011666
-0.083968	-0.015206	0.0011631
-0.083898	-0.015136	0.0011491
-0.083832	-0.014955	0.0011251
-0.083768	-0.014679	0.0010917
-0.083705	-0.014335	0.0010497
-0.083643	-0.013953	0.0009999
-0.083579	-0.013567	0.00094306
-0.083513	-0.013211	0.0008801
-0.083443	-0.012915	0.00081195
-0.083369	-0.012703	0.00073957
-0.08329	-0.012594	0.00066391
-0.083206	-0.012595	0.00058596
-0.083118	-0.012706	0.00050671
-0.083028	-0.012915	0.00042718
-0.082937	-0.013204	0.00034838
-0.082845	-0.013545	0.00027126
-0.082755	-0.013909	0.00019673
-0.082667	-0.014263	0.00012561
-0.082582	-0.014576	5.8662e-05
-0.082501	-0.014823	-3.4654e-06
-0.082425	-0.014983	-6.0213e-05
-0.082352	-0.015042	-0.00011111
-0.082284	-0.014997	-0.00015578
-0.082219	-0.014852	-0.00019393
-0.082157	-0.014622	-0.00022537
-0.082096	-0.014327	-0.00024999
-0.082036	-0.013994	-0.00026779
-0.081976	-0.013653	-0.00027881
-0.081913	-0.013334	-0.00028321
-0.081847	-0.013063	-0.00028117
-0.081778	-0.012864	-0.00027298
-0.081704	-0.012754	-0.00025895
-0.081625	-0.012739	-0.00023946
-0.081543	-0.012822	-0.00021493
-0.081458	-0.012994	-0.00018586
-0.08137	-0.013239	-0.00015278
-0.081283	-0.013534	-0.00011626
-0.081195	-0.013853	-7.6872e-05
-0.081109	-0.014168	-3.523e-05
-0.081026	-0.014452	8.0649e-06
-0.080946	-0.014679	5.2418e-05
-0.08087	-0.014833	9.7248e-05
-0.080798	-0.014899	0.000142
-0.080729	-0.014873	0.00018614
-0.080664	-0.014758	0.00022918
-0.080601	-0.014565	0.00027064
-0.08054	-0.014312	0.00031012
-0.080481	-0.014021	0.00034726
-0.080421	-0.01372	0.00038173
-0.08036	-0.013434	0.00041327
-0.080296	-0.013187	0.00044166
-0.08023	-0.013002	0.00046672
-0.080159	-0.012892	0.00048834
-0.080085	-0.012867	0.00050642
-0.080007	-0.012928	0.00052094
-0.079927	-0.013069	0.00053189
-0.079844	-0.013277	0.00053931
-0.07976	-0.013533	0.0005433
-0.079676	-0.013813	0.00054397
-0.079593	-0.014093	0.00054148
-0.079513	-0.014349	0.00053602
-0.079435	-0.014558	0.0005278
-0.07936	-0.014704	0.00051706
-0.079288	-0.014773	0.00050405
-0.07922	-0.014761	0.00048905
-0.079155	-0.01467	0.00047234
-0.079092	-0.014508	0.00045421
-0.079031	-0.014291	0.00043496
-0.078972	-0.014037	0.00041485
-0.078913	-0.013771	0.00039418
-0.078853	-0.013515	0.0003732
-0.078791	-0.013291	0.00035215
-0.078726	-0.013118	0.00033128
-0.078658	-0.013012	0.00031079
-0.078587	-0.012979	0.00029089
-0.078513	-0.013024	0.00027176
-0.078435	-0.01314	0.00025356
-0.078356	-0.013317	0.00023643
-0.078275	-0.013539	0.00022051
-0.078194	-0.013785	0.00020591
-0.078114	-0.014034	0.0001927
-0.078035	-0.014265	0.00018094
-0.077959	-0.014456	0.00017069
-0.077885	-0.014592	0.00016195
-0.077814	-0.014663	0.00015473
-0.077746	-0.014661	0.00014902
-0.077682	-0.014589	0.00014477
-0.077619	-0.014453	0.00014194
-0.077559	-0.014265	0.00014048
-0.0775	-0.014044	0.00014032
-0.077441	-0.013808	0.00014138
-0.077382	-0.013579	0.00014359
-0.077321	-0.013377	0.00014687
-0.077259	-0.013218	0.00015113
-0.077193	-0.013116	0.00015628
-0.077125	-0.01308	0.00016222
-0.077054	-0.013111	0.00016888
-0.07698	-0.013207	0.00017615
-0.076903	-0.013358	0.00018395
-0.076825	-0.013551	0.00019218
-0.076747	-0.013768	0.00020075
-0.076669	-0.013989	0.00020958
-0.076592	-0.014196	0.00021857
-0.076517	-0.01437	0.00022766
-0.076445	-0.014497	0.00023676
-0.076375	-0.014566	0.0002458
-0.076307	-0.014571	0.00025472
-0.076243	-0.014514	0.00026345
-0.07618	-0.014399	0.00027195
-0.07612	-0.014237	0.00028016
-0.076061	-0.014043	0.00028804
-0.076003	-0.013835	0.00029554
-0.075944	-0.01363	0.00030262
-0.075885	-0.013448	0.00030926
-0.075824	-0.013302	0.00031541
-0.07576	-0.013207	0.00032104
-0.075694	-0.013169	0.00032612
-0.075626	-0.013191	0.00033064
-0.075554	-0.01327	0.00033455
-0.075481	-0.0134	0.00033785
-0.075406	-0.013568	0.00034051
-0.07533	-0.013759	0.00034252
-0.075255	-0.013956	0.00034387
-0.07518	-0.014141	0.00034454
-0.075106	-0.014298	0.00034455
-0.075035	-0.014415	0.00034389
-0.074966	-0.014481	0.00034258
-0.074899	-0.014491	0.00034063
-0.074834	-0.014444	0.00033806
-0.074772	-0.014346	0.00033488
-0.074712	-0.014206	0.00033114
-0.074653	-0.014036	0.00032686
-0.074595	-0.013851	0.00032207
-0.074537	-0.013669	0.00031683
-0.074478	-0.013505	0.00031117
-0.074418	-0.013374	0.00030516
-0.074356	-0.013285	0.00029883
-0.074292	-0.013247	0.00029226
-0.074226	-0.013263	0.0002855
-0.074157	-0.01333	0.00027863
-0.074086	-0.013442	0.0002717
-0.074014	-0.013589	0.00026481
-0.073941	-0.013758	0.00025802
-0.073868	-0.013932	0.0002514
-0.073795	-0.014098	0.00024503
-0.073723	-0.014239	0.00023897
-0.073652	-0.014345	0.0002333
-0.073584	-0.014407	0.00022808
-0.073517	-0.014419	0.00022336
-0.073453	-0.01438	0.00021921
-0.073391	-0.014296	0.00021566
-0.073331	-0.014173	0.00021278
-0.073272	-0.014024	0.00021058
-0.073214	-0.01386	0.0002091
-0.073156	-0.013698	0.00020836
-0.073098	-0.013552	0.00020837
-0.073039	-0.013433	0.00020914
-0.072979	-0.013352	0.00021065
-0.072917	-0.013316	0.00021289
-0.072852	-0.013328	0.00021584
-0.072786	-0.013386	0.00021947
-0.072718	-0.013484	0.00022373
-0.072648	-0.013613	0.00022857
-0.072577	-0.013762	0.00023392
-0.072506	-0.013917	0.00023974
-0.072435	-0.014064	0.00024593
-0.072364	-0.014191	0.00025243
-0.072295	-0.014287	0.00025915
-0.072228	-0.014343	0.00026601
-0.072162	-0.014355	0.00027292
-0.072098	-0.014322	0.0002798
-0.072036	-0.014249	0.00028656
-0.071976	-0.01414	0.0002931
-0.071917	-0.014008	0.00029936
-0.071859	-0.013863	0.00030525
-0.071802	-0.013719	0.00031069
-0.071744	-0.013588	0.00031562
-0.071686	-0.013482	0.00031998
-0.071627	-0.013409	0.00032372
-0.071566	-0.013377	0.00032678
-0.071503	-0.013386	0.00032914
-0.071439	-0.013437	0.00033076
-0.071373	-0.013523	0.00033163
-0.071305	-0.013638	0.00033173
-0.071237	-0.01377	0.00033108
-0.071167	-0.013908	0.00032969
-0.071098	-0.01404	0.00032757
-0.07103	-0.014153	0.00032476
-0.070962	-0.014238	0.0003213
-0.070895	-0.014288	0.00031725
-0.07083	-0.014299	0.00031266
-0.070767	-0.01427	0.0003076
-0.070705	-0.014204	0.00030213
-0.070645	-0.014108	0.00029635
-0.070587	-0.01399	0.00029032
-0.070529	-0.013861	0.00028414
-0.070471	-0.013732	0.00027788
-0.070414	-0.013616	0.00027164
-0.070357	-0.013521	0.0002655
-0.070298	-0.013457	0.00025954
-0.070238	-0.013429	0.00025385
-0.070177	-0.013438	0.00024848
-0.070115	-0.013483	0.00024353
-0.07005	-0.013561	0.00023905
-0.069985	-0.013664	0.0002351
-0.069918	-0.013782	0.00023173
-0.069851	-0.013905	0.00022898
-0.069784	-0.014022	0.00022689
-0.069717	-0.014123	0.00022547
-0.06965	-0.014198	0.00022475
-0.069585	-0.014242	0.00022471
-0.069521	-0.01425	0.00022537
-0.069458	-0.014223	0.00022669
-0.069397	-0.014164	0.00022867
-0.069337	-0.014077	0.00023125
-0.069279	-0.013971	0.00023441
-0.069221	-0.013855	0.00023808
-0.069164	-0.01374	0.00024222
-0.069107	-0.013637	0.00024676
-0.06905	-0.013553	0.00025164
-0.068992	-0.013497	0.00025678
-0.068933	-0.013473	0.00026212
-0.068873	-0.013482	0.00026757
-0.068812	-0.013525	0.00027307
-0.06875	-0.013596	0.00027852
-0.068686	-0.013689	0.00028387
-0.068621	-0.013796	0.00028902
-0.068556	-0.013906	0.00029392
-0.068491	-0.01401	0.0002985
-0.068425	-0.014099	0.0003027
-0.06836	-0.014166	0.00030647
-0.068296	-0.014203	0.00030975
-0.068233	-0.014209	0.00031252
-0.068171	-0.014182	0.00031473
-0.06811	-0.014127	0.00031637
-0.068051	-0.014047	0.00031742
-0.067992	-0.013951	0.00031788
-0.067935	-0.013847	0.00031774
-0.067878	-0.013744	0.00031701
-0.067821	-0.013651	0.00031573
-0.067764	-0.013578	0.0003139
-0.067707	-0.013529	0.00031157
-0.067649	-0.01351	0.00030877
-0.06759	-0.013521	0.00030555
-0.06753	-0.013562	0.00030197
-0.067469	-0.013628	0.00029807
-0.067408	-0.013713	0.00029392
-0.067345	-0.01381	0.00028959
-0.067281	-0.01391	0.00028512
-0.067218	-0.014003	0.0002806
-0.067154	-0.014082	0.00027609
-0.06709	-0.01414	0.00027164
-0.067027	-0.014171	0.00026732
-0.066965	-0.014173	0.00026319
-0.066904	-0.014147	0.00025931
-0.066844	-0.014094	0.00025573
-0.066785	-0.01402	0.00025249
-0.066726	-0.013932	0.00024964
-0.066669	-0.013837	0.00024721
-0.066612	-0.013744	0.00024523
-0.066556	-0.013661	0.00024372
-0.066499	-0.013597	0.00024269
-0.066442	-0.013555	0.00024216
-0.066385	-0.013541	0.00024212
-0.066327	-0.013554	0.00024257
-0.066269	-0.013594	0.0002435
-0.066209	-0.013656	0.00024487
-0.066149	-0.013736	0.00024668
-0.066087	-0.013825	0.00024888
-0.066026	-0.013916	0.00025144
-0.065964	-0.014	0.00025432
-0.065901	-0.01407	0.00025747
-0.065839	-0.01412	0.00026084
-0.065778	-0.014145	0.00026439
-0.065717	-0.014144	0.00026806
-0.065656	-0.014117	0.00027179
-0.065597	-0.014066	0.00027554
-0.065538	-0.013996	0.00027924
-0.06548	-0.013913	0.00028286
-0.065423	-0.013826	0.00028633
-0.065366	-0.013741	0.00028962
-0.06531	-0.013667	0.00029267
-0.065254	-0.013611	0.00029545
-0.065198	-0.013576	0.00029793
-0.065141	-0.013566	0.00030007
-0.065084	-0.013581	0.00030186
-0.065026	-0.013621	0.00030327
-0.064968	-0.013682	0.00030428
-0.064909	-0.013757	0.0003049
-0.064849	-0.01384	0.00030512
-0.064789	-0.013923	0.00030493
-0.064728	-0.013999	0.00030436
-0.064668	-0.014062	0.00030342
-0.064607	-0.014105	0.00030213
-0.064547	-0.014125	0.0003005
-0.064487	-0.01412	0.00029858
-0.064427	-0.014092	0.00029638
-0.064369	-0.014041	0.00029396
-0.064311	-0.013974	0.00029134
-0.064253	-0.013896	0.00028857
-0.064196	-0.013815	0.0002857
-0.06414	-0.013738	0.00028275
-0.064084	-0.013671	0.00027979
-0.064028	-0.01362	0.00027684
-0.063972	-0.013591	0.00027396
-0.063916	-0.013585	0.00027117
-0.063859	-0.013604	0.00026853
-0.063803	-0.013644	0.00026606
-0.063745	-0.013703	0.0002638
-0.063687	-0.013775	0.00026178
-0.063629	-0.013853	0.00026002
