1.0325e-17	1.0163e-18	-1.8007e-17	-2.8209e-17	-3.1502e-17	-2.9367e-17	-2.4578e-17	-1.6427e-17	-8.3886e-18	-2.3045e-18	1.7774e-20	-5.6421e-20	4.6348e-20	-2.7868e-20
-4.0468e-05	-0.00011792	-0.0002325	-0.00031112	-0.00036461	-0.0003799	-0.00034754	-0.00025168	-0.00013075	-3.4028e-05	0.00055529	0.00055599	0.00055473	0.00055473
-8.6741e-05	-0.00025239	-0.00049953	-0.00066994	-0.00078447	-0.00081616	-0.00074587	-0.00053909	-0.00028034	-7.3091e-05	0.00046565	0.00046699	0.00046568	0.00046567
-0.0001354	-0.00039394	-0.00078161	-0.00105	-0.0012286	-0.0012767	-0.0011657	-0.00084122	-0.00043779	-0.00011431	0.00038473	0.00038654	0.00038544	0.00038543
-0.00018327	-0.00053359	-0.0010607	-0.001427	-0.0016687	-0.0017322	-0.0015803	-0.0011388	-0.00059308	-0.00015503	0.00031528	0.00031736	0.00031647	0.00031644
-0.00022751	-0.00066313	-0.0013204	-0.0017787	-0.0020788	-0.0021558	-0.0019654	-0.0014146	-0.0007371	-0.00019288	0.0002574	0.00025957	0.00025881	0.00025878
-0.00026561	-0.00077521	-0.0015461	-0.0020852	-0.0024359	-0.002524	-0.0022994	-0.001653	-0.0008618	-0.00022571	0.00020983	0.00021194	0.00021128	0.00021125
-0.00029546	-0.0008635	-0.001725	-0.0023295	-0.00272	-0.0028161	-0.0025636	-0.0018409	-0.00096022	-0.00025171	0.00017098	0.00017292	0.00017234	0.00017231
-0.00031528	-0.00092274	-0.0018467	-0.002497	-0.0029144	-0.003015	-0.0027426	-0.0019671	-0.0010266	-0.00026933	0.00013933	0.00014103	0.00014054	0.00014051
-0.00032371	-0.0009488	-0.0019026	-0.0025763	-0.0030059	-0.0031072	-0.0028241	-0.0020231	-0.0010563	-0.00027739	0.00011356	0.00011499	0.00011459	0.00011457
-0.00031976	-0.00093872	-0.0018868	-0.0025591	-0.0029848	-0.0030828	-0.0027994	-0.0020026	-0.0010462	-0.00027502	9.2579e-05	9.3745e-05	9.3432e-05	9.3408e-05
-0.00032183	-0.0005602	-0.001297	-0.0019329	-0.0022844	-0.0023396	-0.002031	-0.0014969	-0.00080944	-0.00021308	0.059597	0.059615	0.05027	0.050372
-0.00046841	-0.00013894	-0.00039688	-0.00073769	-0.00086774	-0.0007579	-0.0006118	-0.00054243	-0.00030213	-4.6229e-05	0.11174	0.11188	0.098962	0.099195
-0.00033423	-0.00026721	-0.00059195	-0.00097409	-0.0011394	-0.0010962	-0.00095846	-0.00069745	-0.00034549	-4.5531e-05	0.044403	0.044445	0.042304	0.04239
-0.00022541	-0.00028435	-0.00060725	-0.00094996	-0.0011188	-0.0011161	-0.00099127	-0.00069336	-0.00033736	-5.3769e-05	0.017814	0.017835	0.018826	0.018864
-0.00013243	-0.00021608	-0.00045383	-0.00069016	-0.00082074	-0.00082811	-0.0007409	-0.00050909	-0.00023977	-3.9962e-05	0.0082974	0.008301	0.0094367	0.0094456
-4.1879e-05	-9.1431e-05	-0.00019407	-0.00028296	-0.00035174	-0.00035616	-0.00032261	-0.00021762	-9.0373e-05	-1.4914e-05	0.0040848	0.0040841	0.0051866	0.005185
4.9089e-05	7.5853e-05	0.00014503	0.00023453	0.00024524	0.00025287	0.00022079	0.00015492	9.8573e-05	1.8682e-05	0.002048	0.0020471	0.0029854	0.0029809
0.00013943	0.00027769	0.0005469	0.0008387	0.00094334	0.00097116	0.00086481	0.00059257	0.000319	5.9035e-05	0.0011656	0.0011656	0.0018035	0.0017994
0.00023317	0.00048454	0.00096712	0.001476	0.0016868	0.0017466	0.0015648	0.0010645	0.00055469	0.00010234	0.00097661	0.00097559	0.0012347	0.0012328
0.00034093	0.00064686	0.0013302	0.0020545	0.0023767	0.0024786	0.0022274	0.0015121	0.00077743	0.00014187	0.00037259	0.00037338	0.0011032	0.0011031
0.00045055	0.00078071	0.0016439	0.0025609	0.0029694	0.0030767	0.0027437	0.0018736	0.00096043	0.00017234	-0.00079889	-0.00079434	0.00082561	0.00082404
0.00055922	0.00089392	0.0019224	0.0030187	0.0035043	0.0036078	0.0031954	0.0021937	0.0011225	0.00019792	-0.0022807	-0.0022726	0.00021935	0.00021688
0.00066265	0.00099076	0.0021694	0.003429	0.0039819	0.0040733	0.0035862	0.0024733	0.0012633	0.00021863	-0.0037971	-0.0037868	-0.0006018	-0.00060488
0.00075683	0.0010741	0.0023877	0.0037926	0.0044034	0.004477	0.0039214	0.0027146	0.0013835	0.00023504	-0.0051502	-0.0051391	-0.0015102	-0.0015136
