2.8952e-23	2.4715e-23	2.2193e-23	1.9692e-23	1.7204e-23	1.472e-23	1.0351e-23	7.8102e-24	5.2445e-24	2.6443e-24	1.0248e-24	4.1692e-22	1.0512e-24	2.3818e-22
-8.2123e-05	1.2549e-05	0.00011065	-6.9126e-05	2.772e-05	2.3862e-06	1.4526e-05	6.142e-05	-3.0792e-05	-1.0588e-06	-0.28994	-0.28994	-0.28994	-0.28994
-0.0002588	3.6855e-05	0.00034433	-0.00020915	8.3664e-05	9.0572e-06	4.7668e-05	0.00018496	-9.0999e-05	-3.1004e-06	-0.52638	-0.52638	-0.52638	-0.52638
-0.00053535	7.1686e-05	0.00070473	-0.00041771	0.00016674	2.1387e-05	0.0001019	0.00036783	-0.00017788	-6.0116e-06	-0.71918	-0.71918	-0.71918	-0.71918
-0.00091053	0.00011543	0.0011876	-0.00068871	0.00027443	4.0261e-05	0.00017818	0.00060412	-0.00028748	-9.6471e-06	-0.8764	-0.8764	-0.8764	-0.8764
-0.0013771	0.00016615	0.0017815	-0.0010128	0.00040296	6.6108e-05	0.00027612	0.00088519	-0.00041486	-1.3833e-05	-1.0046	-1.0046	-1.0046	-1.0046
-0.0019226	0.00022162	0.0024687	-0.0013777	0.0005475	9.8935e-05	0.00039405	0.0012001	-0.00055421	-1.8375e-05	-1.1091	-1.1091	-1.1091	-1.1091
-0.00253	0.00027943	0.0032261	-0.0017692	0.00070239	0.00013836	0.00052921	0.001536	-0.00069915	-2.3059e-05	-1.1944	-1.1944	-1.1944	-1.1944
-0.0031783	0.00033697	0.0040264	-0.0021712	0.00086133	0.00018365	0.00067785	0.0018788	-0.00084289	-2.766e-05	-1.2639	-1.2639	-1.2639	-1.2639
-0.003844	0.00039156	0.004839	-0.0025665	0.0010176	0.00023375	0.00083542	0.0022136	-0.00097849	-3.1946e-05	-1.3205	-1.3205	-1.3205	-1.3205
-0.004501	0.00044043	0.0056311	-0.0029374	0.0011643	0.00028734	0.00099668	0.002525	-0.001099	-3.5686e-05	-1.3667	-1.3667	-1.3667	-1.3667
-0.0051226	0.00048084	0.006369	-0.0032665	0.0012946	0.00034287	0.0011559	0.0027978	-0.0011979	-3.8652e-05	-1.4044	-1.4044	-1.4044	-1.4044
-0.0056813	0.00051011	0.0070191	-0.0035368	0.0014019	0.00039858	0.001307	0.0030177	-0.001269	-4.0628e-05	-1.4351	-1.4351	-1.4351	-1.4351
-0.0061505	0.00052568	0.0075491	-0.0037326	0.0014798	0.00045261	0.0014438	0.0031711	-0.0013067	-4.1411e-05	-1.4602	-1.4602	-1.4602	-1.4602
-0.0065052	0.00052517	0.0079289	-0.0038399	0.001523	0.00050296	0.00156	0.0032462	-0.0013065	-4.0824e-05	-1.4806	-1.4806	-1.4806	-1.4806
-0.0067222	0.00050644	0.0081316	-0.0038468	0.0015265	0.00054761	0.0016496	0.0032331	-0.0012646	-3.8713e-05	-1.4973	-1.4973	-1.4973	-1.4973
-0.0067818	0.00046765	0.0081343	-0.0037439	0.0014866	0.00058455	0.0017069	0.0031241	-0.0011784	-3.4957e-05	-1.5108	-1.5108	-1.5108	-1.5108
-0.0066675	0.00040731	0.0079192	-0.0035247	0.0014004	0.0006118	0.0017267	0.0029139	-0.0010465	-2.9469e-05	-1.5219	-1.5219	-1.5219	-1.5219
-0.0063673	0.00032433	0.0074734	-0.0031855	0.0012662	0.00062752	0.0017044	0.0025998	-0.0008688	-2.2205e-05	-1.5309	-1.5309	-1.5309	-1.5309
-0.0058737	0.00021808	0.0067904	-0.0027261	0.0010836	0.00062999	0.0016364	0.0021821	-0.0006463	-1.3159e-05	-1.5383	-1.5383	-1.5383	-1.5383
-0.005184	8.8452e-05	0.0058696	-0.0021493	0.00085321	0.00061771	0.0015197	0.0016638	-0.00038137	-2.3738e-06	-1.5443	-1.5443	-1.5443	-1.5443
-0.0043008	-6.4146e-05	0.0047168	-0.0014613	0.00057715	0.00058941	0.0013527	0.0010507	-7.7577e-05	1.0063e-05	-1.5492	-1.5492	-1.5492	-1.5492
-0.0032318	-0.00023872	0.0033441	-0.00067125	0.00025853	0.00054412	0.0011347	0.00035115	0.00026037	2.4014e-05	-1.5532	-1.5532	-1.5532	-1.5532
-0.0019898	-0.00043369	0.0017695	0.0002087	-9.8287e-05	0.00048116	0.00086608	-0.00042369	0.00062671	3.9296e-05	-1.5564	-1.5564	-1.5564	-1.5564
-0.00059254	-0.00064686	1.7172e-05	0.0011637	-0.00048791	0.00040024	0.00054876	-0.0012606	0.0010147	5.5679e-05	-1.5591	-1.5591	-1.5591	-1.5591
0.00093775	-0.00087544	-0.0018838	0.0021766	-0.00090396	0.00030142	0.00018569	-0.0021442	0.001417	7.2889e-05	-1.5612	-1.5612	-1.5612	-1.5612
0.0025747	-0.001116	-0.0038995	0.0032282	-0.0013392	0.00018517	-0.00021887	-0.0030576	0.0018254	9.0609e-05	-1.563	-1.563	-1.563	-1.563
0.0042883	-0.0013647	-0.0059921	0.004298	-0.0017858	5.2371e-05	-0.00065948	-0.0039826	0.0022314	0.00010849	-1.5644	-1.5644	-1.5644	-1.5644
0.0060458	-0.0016169	-0.0081208	0.0053641	-0.0022352	-9.5681e-05	-0.0011295	-0.0049001	0.0026262	0.00012614	-1.5656	-1.5656	-1.5656	-1.5656
0.007812	-0.0018677	-0.010243	0.0064043	-0.0026787	-0.00025727	-0.0016214	-0.0057905	0.0030011	0.00014316	-1.5666	-1.5666	-1.5666	-1.5666
0.0095504	-0.0021117	-0.012313	0.0073964	-0.0031072	-0.00043027	-0.0021264	-0.0066344	0.0033473	0.00015911	-1.5674	-1.5674	-1.5674	-1.5674
0.011224	-0.0023433	-0.014288	0.0083183	-0.0035118	-0.00061216	-0.0026354	-0.0074126	0.0036566	0.00017357	-1.568	-1.568	-1.568	-1.568
